event_timestamp,latitude,longitude,Language_JFProd,media_component_title,platform
2025-12-11 20:44:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 08:19:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 12:20:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-12 02:52:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 17:32:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 23:09:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 19:52:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 07:06:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 05:00:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 16:44:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 08:04:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 05:25:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 05:06:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 08:20:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 08:19:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-12 02:42:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 16:43:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 16:43:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-12 04:19:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 18:15:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 05:26:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-12 03:55:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-12 03:54:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 08:19:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 15:19:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 22:40:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-12 01:22:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-12 04:19:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-12 03:54:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 19:32:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 22:44:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 22:18:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-12 01:23:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-12 03:54:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 19:32:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 16:19:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 08:18:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-12 04:18:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 22:26:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 14:36:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 05:06:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 09:41:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 16:35:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 22:50:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 22:18:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 22:53:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 08:18:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 19:52:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 20:05:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 21:32:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-12 02:52:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-12 04:18:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-12 02:52:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 14:36:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-12 02:41:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 18:40:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 05:26:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-12 04:19:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 08:18:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 16:19:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 08:20:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 16:19:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 22:53:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 08:17:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 09:41:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 22:38:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 18:38:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 08:20:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 22:44:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 22:48:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 08:20:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 16:34:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-12 04:19:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 22:38:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 20:44:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-12 01:23:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 11:54:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 17:16:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-12 03:55:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 17:06:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-12 03:54:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 09:40:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 11:54:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 09:40:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 22:27:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 17:29:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-12 04:05:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 23:09:00.000000 UTC,47.406205250596642,-120.43011933174219,,,web
2025-12-11 05:05:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-12 01:52:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 19:27:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 20:35:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 19:25:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 19:05:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 18:44:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-12 01:54:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 14:32:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 19:26:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 16:24:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 17:29:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 15:25:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 20:36:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 22:31:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 12:04:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 19:50:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 16:27:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 18:23:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 15:42:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 18:23:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-12 01:45:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 16:24:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 18:28:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 19:05:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 23:26:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 22:53:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 21:09:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-12 00:51:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 19:50:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 16:54:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 15:42:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 18:43:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-12 00:28:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 22:31:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 10:04:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 18:57:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 21:09:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-12 01:42:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-12 02:47:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 17:32:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 22:52:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 20:59:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-12 02:52:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 22:21:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-12 03:35:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-12 04:35:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 18:57:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-12 04:35:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 16:24:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 18:43:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 16:43:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 18:55:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 18:14:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-12 02:05:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 19:27:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 17:05:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 22:39:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 23:21:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 22:34:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 18:44:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 20:37:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 17:31:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 15:15:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 19:33:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 17:29:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 16:06:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 17:31:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 19:11:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 19:17:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 21:06:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 22:39:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-12 04:15:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 17:06:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 20:18:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 20:49:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 23:20:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-12 00:00:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 17:30:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 22:31:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 20:36:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 22:52:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 08:04:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 13:02:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-12 01:19:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 17:12:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 10:04:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 20:37:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 17:30:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-12 00:46:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 15:42:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-12 03:45:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 07:17:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 18:48:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 15:16:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 18:56:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 07:56:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 16:04:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-12 01:45:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 15:15:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 20:34:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-12 03:10:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 19:07:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 23:54:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 09:06:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 14:55:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 20:43:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 23:41:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-12 04:56:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 17:33:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 23:12:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 18:09:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 23:25:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 14:09:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 17:12:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 19:58:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 22:30:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 06:33:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 06:32:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 18:44:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 20:56:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 09:05:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 19:40:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 20:35:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-12 01:46:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 19:51:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 19:06:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-12 00:38:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 19:05:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-12 01:46:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 17:35:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-12 04:53:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 15:42:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-12 00:00:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 19:12:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 22:21:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 15:50:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 19:41:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 05:48:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-12 00:31:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 17:32:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 15:46:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-12 02:29:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 18:56:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 21:26:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-12 02:42:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 18:52:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 21:36:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 16:17:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 23:34:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 18:56:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 20:44:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 20:56:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 20:37:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-12 02:32:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 08:56:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 17:30:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 22:52:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 21:00:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 23:20:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-12 02:46:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 20:47:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 15:51:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 17:31:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
2025-12-11 23:11:00.000000 UTC,37.253093525179885,-119.61700239808171,,,web
